report_date,load_time,load_type,load_weight,dropoff_site
2021-06-30,2021-06-30 12:23:00.000000 UTC,GARBAGE COLLECTIONS,20660.0,TDS LANDFILL
2021-06-30,2021-06-30 07:01:00.000000 UTC,GARBAGE COLLECTIONS,16420.0,TDS LANDFILL
2021-06-30,2021-06-30 12:43:00.000000 UTC,GARBAGE COLLECTIONS,27040.0,TDS LANDFILL
2021-06-30,2021-06-30 12:50:00.000000 UTC,GARBAGE COLLECTIONS,18320.0,TDS LANDFILL
2021-06-30,2021-06-30 07:05:00.000000 UTC,GARBAGE COLLECTIONS,15360.0,TDS LANDFILL
2021-06-30,2021-06-30 06:15:00.000000 UTC,GARBAGE COLLECTIONS,19060.0,TDS LANDFILL
2021-06-30,2021-06-30 11:20:00.000000 UTC,GARBAGE COLLECTIONS,14860.0,TDS LANDFILL
2021-06-30,2021-06-30 11:33:00.000000 UTC,GARBAGE COLLECTIONS,4440.0,TDS LANDFILL
2021-06-30,2021-06-30 11:28:00.000000 UTC,GARBAGE COLLECTIONS,12840.0,TDS LANDFILL
2021-06-30,2021-06-30 06:05:00.000000 UTC,GARBAGE COLLECTIONS,6000.0,TDS LANDFILL
2021-06-30,2021-06-30 10:39:00.000000 UTC,GARBAGE COLLECTIONS,9400.0,TDS LANDFILL
2021-06-30,2021-06-30 07:00:00.000000 UTC,GARBAGE COLLECTIONS,21620.0,TDS LANDFILL
2021-06-30,2021-06-30 11:40:00.000000 UTC,GARBAGE COLLECTIONS,11920.0,TDS LANDFILL
2021-06-30,2021-06-30 06:45:00.000000 UTC,GARBAGE COLLECTIONS,23860.0,TDS LANDFILL
2021-06-30,2021-06-30 10:57:00.000000 UTC,GARBAGE COLLECTIONS,12560.0,TDS LANDFILL
2021-06-30,2021-06-30 06:15:00.000000 UTC,GARBAGE COLLECTIONS,21380.0,TDS LANDFILL
2021-06-30,2021-06-30 10:08:00.000000 UTC,GARBAGE COLLECTIONS,8800.0,TDS LANDFILL
2021-06-30,2021-06-30 11:27:00.000000 UTC,GARBAGE COLLECTIONS,6880.0,TDS LANDFILL
2021-06-30,2021-06-30 06:03:00.000000 UTC,GARBAGE COLLECTIONS,15560.0,TDS LANDFILL
2021-06-30,2021-06-30 11:55:00.000000 UTC,GARBAGE COLLECTIONS,15040.0,TDS LANDFILL
2021-06-30,2021-06-30 06:00:00.000000 UTC,GARBAGE COLLECTIONS,26470.0,TDS LANDFILL
2021-06-30,2021-06-30 07:01:00.000000 UTC,GARBAGE COLLECTIONS,8420.0,TDS LANDFILL
2021-06-30,2021-06-30 07:11:00.000000 UTC,GARBAGE COLLECTIONS,8140.0,TDS LANDFILL
2021-06-30,2021-06-30 10:19:00.000000 UTC,GARBAGE COLLECTIONS,10680.0,TDS LANDFILL
2021-06-30,2021-06-30 05:35:00.000000 UTC,GARBAGE COLLECTIONS,17860.0,TDS LANDFILL
2021-06-30,2021-06-30 05:50:00.000000 UTC,GARBAGE COLLECTIONS,15080.0,TDS LANDFILL
2021-06-30,2021-06-30 11:19:00.000000 UTC,GARBAGE COLLECTIONS,12860.0,TDS LANDFILL
2021-06-30,2021-06-30 11:14:00.000000 UTC,GARBAGE COLLECTIONS,12320.0,TDS LANDFILL
2021-06-30,2021-06-30 05:24:00.000000 UTC,GARBAGE COLLECTIONS,15580.0,TDS LANDFILL
2021-06-30,2021-06-30 06:12:00.000000 UTC,GARBAGE COLLECTIONS,5760.0,TDS LANDFILL
2021-06-30,2021-06-30 01:58:00.000000 UTC,GARBAGE COLLECTIONS,3580.0,TDS LANDFILL
2021-06-30,2021-06-30 05:45:00.000000 UTC,GARBAGE COLLECTIONS,17980.0,TDS LANDFILL
2021-06-30,2021-06-30 12:45:00.000000 UTC,GARBAGE COLLECTIONS,19600.0,TDS LANDFILL
2021-06-30,2021-06-30 06:15:00.000000 UTC,GARBAGE COLLECTIONS,14580.0,TDS LANDFILL
2021-06-30,2021-06-30 01:30:00.000000 UTC,GARBAGE COLLECTIONS,26240.0,TDS LANDFILL
2021-06-30,2021-06-30 05:45:00.000000 UTC,GARBAGE COLLECTIONS,10600.0,TDS LANDFILL
2021-06-30,2021-06-30 01:15:00.000000 UTC,GARBAGE COLLECTIONS,21640.0,TDS LANDFILL
2021-06-30,2021-06-30 06:15:00.000000 UTC,GARBAGE COLLECTIONS,17700.0,TDS LANDFILL
2021-06-30,2021-06-30 12:00:00.000000 UTC,GARBAGE COLLECTIONS,19720.0,TDS LANDFILL
2021-06-30,2021-06-30 03:15:00.000000 UTC,GARBAGE COLLECTIONS,23780.0,TDS LANDFILL
2021-06-30,2021-06-30 05:45:00.000000 UTC,GARBAGE COLLECTIONS,3200.0,TDS LANDFILL
2021-06-30,2021-06-30 02:30:00.000000 UTC,GARBAGE COLLECTIONS,7180.0,TDS LANDFILL
2021-06-30,2021-06-30 01:40:00.000000 UTC,GARBAGE COLLECTIONS,18940.0,TDS LANDFILL
2021-06-30,2021-06-30 06:45:00.000000 UTC,GARBAGE COLLECTIONS,11180.0,TDS LANDFILL
2021-06-30,2021-06-30 12:32:00.000000 UTC,GARBAGE COLLECTIONS,14280.0,TDS LANDFILL
2021-06-30,2021-06-30 06:35:00.000000 UTC,GARBAGE COLLECTIONS,13680.0,TDS LANDFILL
2021-06-30,2021-06-30 07:15:00.000000 UTC,GARBAGE COLLECTIONS,27320.0,TDS LANDFILL
2021-06-30,2021-06-30 06:50:00.000000 UTC,GARBAGE COLLECTIONS,16360.0,TDS LANDFILL
2021-06-30,2021-06-30 11:52:00.000000 UTC,GARBAGE COLLECTIONS,13820.0,TDS LANDFILL
2021-06-30,2021-06-30 07:14:00.000000 UTC,GARBAGE COLLECTIONS,17100.0,TDS LANDFILL
2021-06-30,2021-06-30 06:43:00.000000 UTC,GARBAGE COLLECTIONS,6880.0,TDS LANDFILL
2021-06-30,2021-06-30 01:41:00.000000 UTC,GARBAGE COLLECTIONS,15640.0,TDS LANDFILL
2021-06-30,2021-06-30 12:09:00.000000 UTC,GARBAGE COLLECTIONS,4120.0,TDS LANDFILL
2021-06-30,2021-06-30 12:53:00.000000 UTC,MIXED LITTER,740.0,TDS LANDFILL
2021-06-30,2021-06-30 01:22:00.000000 UTC,MIXED LITTER,1920.0,TDS LANDFILL
2021-06-30,2021-06-30 09:53:00.000000 UTC,MIXED LITTER,5660.0,TDS LANDFILL
2021-06-30,2021-06-30 10:08:00.000000 UTC,MIXED LITTER,1460.0,TDS LANDFILL
2021-06-30,2021-06-30 10:47:00.000000 UTC,MIXED LITTER,4440.0,TDS LANDFILL
2021-06-30,2021-06-30 10:24:00.000000 UTC,BULK,2740.0,TDS LANDFILL
2021-06-30,2021-06-30 03:43:00.000000 UTC,BULK,3680.0,TDS LANDFILL
2021-06-30,2021-06-30 06:55:00.000000 UTC,ORGANICS,10780.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 06:42:00.000000 UTC,ORGANICS,8790.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 06:33:00.000000 UTC,ORGANICS,8660.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 06:08:00.000000 UTC,ORGANICS,11080.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 05:50:00.000000 UTC,ORGANICS,9120.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 05:57:00.000000 UTC,ORGANICS,10800.0,ORGANICS BY GOSH
2021-06-30,2021-07-02 08:01:00.000000 UTC,ORGANICS,10680.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 06:49:00.000000 UTC,ORGANICS,11040.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 06:57:00.000000 UTC,ORGANICS,13460.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 06:40:00.000000 UTC,ORGANICS,10980.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 06:35:00.000000 UTC,ORGANICS,9420.0,ORGANICS BY GOSH
2021-06-30,2021-07-01 06:59:00.000000 UTC,ORGANICS,11980.0,ORGANICS BY GOSH
2021-06-30,2021-06-28 06:29:00.000000 UTC,ORGANICS,17080.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 06:25:00.000000 UTC,ORGANICS,6340.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 02:34:00.000000 UTC,ORGANICS,13480.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 05:13:00.000000 UTC,ORGANICS,17300.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 06:31:00.000000 UTC,ORGANICS,15620.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 06:24:00.000000 UTC,ORGANICS,17840.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 05:20:00.000000 UTC,ORGANICS,11640.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 05:31:00.000000 UTC,ORGANICS,12880.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 05:04:00.000000 UTC,ORGANICS,13360.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 05:14:00.000000 UTC,ORGANICS,15080.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 05:51:00.000000 UTC,ORGANICS,15140.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 03:26:00.000000 UTC,ORGANICS,13100.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 03:44:00.000000 UTC,ORGANICS,11880.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 05:31:00.000000 UTC,ORGANICS,2380.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 05:08:00.000000 UTC,ORGANICS,2900.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 06:00:00.000000 UTC,ORGANICS,13500.0,ORGANICS BY GOSH
2021-06-30,2021-06-30 01:41:00.000000 UTC,RECYCLING - SINGLE STREAM,4680.0,BALCONES RECYCLING
2021-06-30,2021-06-30 11:00:00.000000 UTC,RECYCLING - SINGLE STREAM,4660.0,BALCONES RECYCLING
2021-06-30,2021-06-30 01:35:00.000000 UTC,RECYCLING - SINGLE STREAM,3700.0,BALCONES RECYCLING
2021-06-30,2021-06-30 12:17:00.000000 UTC,RECYCLING - SINGLE STREAM,8530.0,BALCONES RECYCLING
2021-06-30,2021-06-30 01:15:00.000000 UTC,RECYCLING - SINGLE STREAM,10960.0,BALCONES RECYCLING
2021-06-30,2021-06-30 11:15:00.000000 UTC,RECYCLING - SINGLE STREAM,14000.0,BALCONES RECYCLING
2021-06-30,2021-06-30 01:30:00.000000 UTC,RECYCLING - SINGLE STREAM,6260.0,BALCONES RECYCLING
2021-06-30,2021-06-30 12:00:00.000000 UTC,RECYCLING - SINGLE STREAM,5510.0,BALCONES RECYCLING
2021-06-30,2021-06-30 01:30:00.000000 UTC,RECYCLING - SINGLE STREAM,13520.0,BALCONES RECYCLING
2021-06-30,2021-06-30 04:17:00.000000 UTC,RECYCLING - SINGLE STREAM,4320.0,BALCONES RECYCLING
2021-06-30,2021-06-30 12:53:00.000000 UTC,RECYCLING - SINGLE STREAM,8400.0,BALCONES RECYCLING
2021-06-30,2021-06-30 04:17:00.000000 UTC,RECYCLING - SINGLE STREAM,6980.0,BALCONES RECYCLING
2021-06-30,2021-06-30 11:33:00.000000 UTC,RECYCLING - SINGLE STREAM,10600.0,BALCONES RECYCLING
2021-06-30,2021-06-30 11:37:00.000000 UTC,RECYCLING - SINGLE STREAM,10140.0,BALCONES RECYCLING
2021-06-30,2021-06-30 03:50:00.000000 UTC,RECYCLING - SINGLE STREAM,5040.0,BALCONES RECYCLING
2021-06-30,2021-06-30 11:41:00.000000 UTC,RECYCLING - SINGLE STREAM,10880.0,BALCONES RECYCLING
2021-06-30,2021-06-30 03:51:00.000000 UTC,RECYCLING - SINGLE STREAM,4300.0,BALCONES RECYCLING
2021-06-30,2021-06-30 10:02:00.000000 UTC,RECYCLING - SINGLE STREAM,11360.0,BALCONES RECYCLING
2021-06-30,2021-06-30 01:43:00.000000 UTC,RECYCLING - SINGLE STREAM,10160.0,BALCONES RECYCLING
2021-06-30,2021-06-30 11:22:00.000000 UTC,RECYCLING - SINGLE STREAM,11940.0,BALCONES RECYCLING
2021-06-30,2021-06-30 12:00:00.000000 UTC,RECYCLING - SINGLE STREAM,11040.0,BALCONES RECYCLING
2021-06-30,2021-06-30 03:00:00.000000 UTC,RECYCLING - SINGLE STREAM,4920.0,BALCONES RECYCLING
2021-06-30,2021-06-30 03:20:00.000000 UTC,RECYCLING - SINGLE STREAM,5020.0,BALCONES RECYCLING
2021-06-30,2021-06-30 02:35:00.000000 UTC,RECYCLING - SINGLE STREAM,7760.0,BALCONES RECYCLING
2021-06-30,2021-06-30 11:20:00.000000 UTC,RECYCLING - SINGLE STREAM,11620.0,BALCONES RECYCLING
2021-06-30,2021-06-30 11:26:00.000000 UTC,RECYCLING - SINGLE STREAM,12400.0,BALCONES RECYCLING
2021-06-30,2021-06-30 11:26:00.000000 UTC,RECYCLING - SINGLE STREAM,7240.0,BALCONES RECYCLING
2021-06-30,2021-06-30 11:36:00.000000 UTC,RECYCLING - SINGLE STREAM,11080.0,BALCONES RECYCLING
2021-06-30,2021-06-30 03:19:00.000000 UTC,RECYCLING - SINGLE STREAM,5740.0,BALCONES RECYCLING
2021-06-30,2021-06-30 12:44:00.000000 UTC,RECYCLING - SINGLE STREAM,11640.0,BALCONES RECYCLING
2021-06-30,2021-06-30 11:52:00.000000 UTC,RECYCLING - SINGLE STREAM,12060.0,BALCONES RECYCLING
2021-06-30,2021-06-30 02:43:00.000000 UTC,RECYCLING - SINGLE STREAM,4780.0,BALCONES RECYCLING
2021-06-30,2021-06-30 11:24:00.000000 UTC,RECYCLING - SINGLE STREAM,8660.0,BALCONES RECYCLING
2021-06-30,2021-06-30 03:24:00.000000 UTC,RECYCLING - SINGLE STREAM,6080.0,BALCONES RECYCLING
2021-06-30,2021-07-02 10:00:00.000000 UTC,RECYCLING - SINGLE STREAM,10680.0,BALCONES RECYCLING
2021-06-30,2021-07-02 02:00:00.000000 UTC,RECYCLING - SINGLE STREAM,8560.0,BALCONES RECYCLING
2021-06-30,2021-07-02 02:00:00.000000 UTC,RECYCLING - SINGLE STREAM,9200.0,BALCONES RECYCLING
2021-06-30,2021-07-02 10:00:00.000000 UTC,RECYCLING - SINGLE STREAM,10020.0,BALCONES RECYCLING
2021-06-30,2021-07-02 02:00:00.000000 UTC,RECYCLING - SINGLE STREAM,3320.0,BALCONES RECYCLING
2021-06-30,2021-07-02 11:00:00.000000 UTC,RECYCLING - SINGLE STREAM,13460.0,BALCONES RECYCLING
2021-06-30,2021-07-02 03:00:00.000000 UTC,RECYCLING - SINGLE STREAM,6600.0,BALCONES RECYCLING
2021-06-30,2021-06-30 10:44:00.000000 UTC,RECYCLING - SINGLE STREAM,10900.0,BALCONES RECYCLING
2021-06-30,2021-06-30 02:17:00.000000 UTC,RECYCLING - SINGLE STREAM,8060.0,BALCONES RECYCLING
2021-07-01,2021-07-01 02:10:00.000000 UTC,TIRES,2400.0,MRF
2021-07-01,2021-07-01 01:00:00.000000 UTC,SWEEPING,,ONION CREEK
2021-07-01,2021-07-01 12:35:00.000000 UTC,SWEEPING,,ONION CREEK
2021-07-01,2021-07-01 01:15:00.000000 UTC,SWEEPING,,ONION CREEK
2021-07-01,2021-07-01 01:40:00.000000 UTC,SWEEPING,,ONION CREEK
2021-07-01,2021-07-01 12:00:00.000000 UTC,SWEEPING,,ONION CREEK
2021-07-01,2021-07-01 12:00:00.000000 UTC,SWEEPING,,ONION CREEK
2021-07-01,2021-07-01 12:00:00.000000 UTC,SWEEPING,,ONION CREEK
2021-07-01,2021-07-01 01:00:00.000000 UTC,SWEEPING,,ONION CREEK
2021-07-01,2021-07-01 12:00:00.000000 UTC,SWEEPING,,ONION CREEK
2021-07-01,2021-07-01 03:26:00.000000 UTC,BRUSH,8380.0,HORNSBY BEND
2021-07-01,2021-07-01 03:30:00.000000 UTC,BRUSH,8440.0,HORNSBY BEND
2021-07-01,2021-07-01 03:08:00.000000 UTC,BRUSH,7200.0,HORNSBY BEND
2021-07-01,2021-07-01 03:07:00.000000 UTC,BRUSH,6240.0,HORNSBY BEND
2021-07-01,2021-07-01 03:27:00.000000 UTC,BRUSH,1780.0,HORNSBY BEND
2021-07-01,2021-07-01 03:39:00.000000 UTC,BRUSH,6380.0,HORNSBY BEND
2021-07-01,2021-07-01 10:28:00.000000 UTC,BRUSH,9580.0,HORNSBY BEND
2021-07-01,2021-07-01 03:26:00.000000 UTC,BRUSH,5620.0,HORNSBY BEND
2021-07-01,2021-07-01 11:42:00.000000 UTC,BULK,11600.0,TDS LANDFILL
2021-07-01,2021-07-01 07:45:00.000000 UTC,BULK,6300.0,TDS LANDFILL
2021-07-01,2021-07-01 09:51:00.000000 UTC,TIRES,1300.0,TDS LANDFILL
2021-07-01,2021-07-01 12:31:00.000000 UTC,BULK,9200.0,TDS LANDFILL
2021-07-01,2021-07-01 10:43:00.000000 UTC,BULK,6620.0,TDS LANDFILL
2021-07-01,2021-07-01 03:38:00.000000 UTC,BULK,6280.0,TDS LANDFILL
2021-07-01,2021-07-01 12:00:00.000000 UTC,BULK,5840.0,TDS LANDFILL
2021-07-01,2021-07-01 11:47:00.000000 UTC,BULK,11960.0,TDS LANDFILL
2021-07-01,2021-07-01 12:00:00.000000 UTC,BULK,10380.0,TDS LANDFILL
2021-07-01,2021-07-01 10:58:00.000000 UTC,BULK,11800.0,TDS LANDFILL
2021-07-01,2021-07-01 03:21:00.000000 UTC,BULK,9740.0,TDS LANDFILL
2021-07-01,2021-07-01 07:04:00.000000 UTC,BULK,10220.0,TDS LANDFILL
2021-07-01,2021-07-01 03:25:00.000000 UTC,BULK,4900.0,TDS LANDFILL
2021-07-01,2021-07-01 11:21:00.000000 UTC,BULK,5840.0,TDS LANDFILL
2021-07-01,2021-07-01 02:54:00.000000 UTC,BULK,8080.0,TDS LANDFILL
2021-07-01,2021-07-01 10:37:00.000000 UTC,BULK,6000.0,TDS LANDFILL
2021-07-01,2021-07-01 12:58:00.000000 UTC,GARBAGE COLLECTIONS,20960.0,TDS LANDFILL
2021-07-01,2021-07-01 12:53:00.000000 UTC,GARBAGE COLLECTIONS,20980.0,TDS LANDFILL
2021-07-01,2021-07-01 01:18:00.000000 UTC,GARBAGE COLLECTIONS,9800.0,TDS LANDFILL
2021-07-01,2021-07-01 12:45:00.000000 UTC,GARBAGE COLLECTIONS,20000.0,TDS LANDFILL
2021-07-01,2021-07-01 12:30:00.000000 UTC,GARBAGE COLLECTIONS,22660.0,TDS LANDFILL
2021-07-01,2021-07-01 12:00:00.000000 UTC,GARBAGE COLLECTIONS,26160.0,TDS LANDFILL
2021-07-01,2021-07-01 01:00:00.000000 UTC,GARBAGE COLLECTIONS,13000.0,TDS LANDFILL
2021-07-01,2021-07-01 01:00:00.000000 UTC,GARBAGE COLLECTIONS,15880.0,TDS LANDFILL
2021-07-01,2021-07-01 12:59:00.000000 UTC,GARBAGE COLLECTIONS,13100.0,TDS LANDFILL
2021-07-01,2021-07-01 12:41:00.000000 UTC,GARBAGE COLLECTIONS,19800.0,TDS LANDFILL
2021-07-01,2021-07-01 12:23:00.000000 UTC,GARBAGE COLLECTIONS,24120.0,TDS LANDFILL
2021-07-01,2021-07-01 12:09:00.000000 UTC,GARBAGE COLLECTIONS,5200.0,TDS LANDFILL
2021-07-01,2021-07-01 01:48:00.000000 UTC,GARBAGE COLLECTIONS,19140.0,TDS LANDFILL
2021-07-01,2021-07-06 12:11:00.000000 UTC,GARBAGE COLLECTIONS,2080.0,TDS LANDFILL
2021-07-01,2021-07-01 12:34:00.000000 UTC,GARBAGE COLLECTIONS,16060.0,TDS LANDFILL
2021-07-01,2021-07-01 12:55:00.000000 UTC,GARBAGE COLLECTIONS,21840.0,TDS LANDFILL
2021-07-01,2021-07-01 12:33:00.000000 UTC,SWEEPING,15440.0,TDS LANDFILL
2021-07-01,2021-07-01 08:17:00.000000 UTC,SWEEPING,5580.0,TDS LANDFILL
2021-07-01,2021-07-01 03:34:00.000000 UTC,GARBAGE COLLECTIONS,21000.0,TDS LANDFILL
2021-07-01,2021-07-01 03:24:00.000000 UTC,GARBAGE COLLECTIONS,24600.0,TDS LANDFILL
2021-07-01,2021-07-01 03:31:00.000000 UTC,GARBAGE COLLECTIONS,25960.0,TDS LANDFILL
2021-07-01,2021-07-01 03:53:00.000000 UTC,GARBAGE COLLECTIONS,16420.0,TDS LANDFILL
2021-07-01,2021-07-01 02:54:00.000000 UTC,GARBAGE COLLECTIONS,25560.0,TDS LANDFILL
2021-07-01,2021-07-01 02:32:00.000000 UTC,GARBAGE COLLECTIONS,24900.0,TDS LANDFILL
2021-07-01,2021-07-01 12:59:00.000000 UTC,GARBAGE COLLECTIONS,7600.0,TDS LANDFILL
2021-07-01,2021-07-02 08:17:00.000000 UTC,GARBAGE COLLECTIONS,20420.0,TDS LANDFILL
2021-07-01,2021-07-01 06:14:00.000000 UTC,GARBAGE COLLECTIONS,10700.0,TDS LANDFILL
2021-07-01,2021-07-01 01:13:00.000000 UTC,GARBAGE COLLECTIONS,8960.0,TDS LANDFILL
2021-07-01,2021-07-01 05:48:00.000000 UTC,GARBAGE COLLECTIONS,10020.0,TDS LANDFILL
2021-07-01,2021-07-01 11:42:00.000000 UTC,GARBAGE COLLECTIONS,11380.0,TDS LANDFILL
2021-07-01,2021-07-01 11:54:00.000000 UTC,GARBAGE COLLECTIONS,23640.0,TDS LANDFILL
2021-07-01,2021-07-01 05:57:00.000000 UTC,GARBAGE COLLECTIONS,15580.0,TDS LANDFILL
2021-07-01,2021-07-01 11:18:00.000000 UTC,GARBAGE COLLECTIONS,10740.0,TDS LANDFILL
2021-07-01,2021-07-01 05:45:00.000000 UTC,GARBAGE COLLECTIONS,20860.0,TDS LANDFILL
2021-07-01,2021-07-01 06:01:00.000000 UTC,GARBAGE COLLECTIONS,21740.0,TDS LANDFILL
2021-07-01,2021-07-01 01:12:00.000000 UTC,GARBAGE COLLECTIONS,5160.0,TDS LANDFILL
2021-07-01,2021-07-01 02:59:00.000000 UTC,GARBAGE COLLECTIONS,27000.0,TDS LANDFILL
2021-07-01,2021-07-01 04:13:00.000000 UTC,GARBAGE COLLECTIONS,28500.0,TDS LANDFILL
2021-07-01,2021-07-01 04:23:00.000000 UTC,GARBAGE COLLECTIONS,18100.0,TDS LANDFILL
2021-07-01,2021-07-01 03:02:00.000000 UTC,GARBAGE COLLECTIONS,28140.0,TDS LANDFILL
2021-07-01,2021-07-01 03:30:00.000000 UTC,GARBAGE COLLECTIONS,20940.0,TDS LANDFILL
2021-07-01,2021-07-01 03:36:00.000000 UTC,GARBAGE COLLECTIONS,21860.0,TDS LANDFILL
2021-07-01,2021-07-01 05:16:00.000000 UTC,GARBAGE COLLECTIONS,5100.0,TDS LANDFILL
2021-07-01,2021-07-01 01:26:00.000000 UTC,GARBAGE COLLECTIONS,6800.0,TDS LANDFILL
2021-07-01,2021-07-01 02:37:00.000000 UTC,GARBAGE COLLECTIONS,25360.0,TDS LANDFILL
2021-07-01,2021-07-01 04:36:00.000000 UTC,GARBAGE COLLECTIONS,2020.0,TDS LANDFILL
2021-07-01,2021-07-01 10:28:00.000000 UTC,GARBAGE COLLECTIONS,17860.0,TDS LANDFILL
2021-07-01,2021-07-01 04:10:00.000000 UTC,GARBAGE COLLECTIONS,19960.0,TDS LANDFILL
2021-07-01,2021-07-01 04:28:00.000000 UTC,GARBAGE COLLECTIONS,24280.0,TDS LANDFILL
2021-07-01,2021-07-01 04:33:00.000000 UTC,GARBAGE COLLECTIONS,5520.0,TDS LANDFILL
2021-07-01,2021-07-01 11:42:00.000000 UTC,GARBAGE COLLECTIONS,13800.0,TDS LANDFILL
2021-07-01,2021-07-01 03:27:00.000000 UTC,GARBAGE COLLECTIONS,6700.0,TDS LANDFILL
2021-07-01,2021-07-01 04:34:00.000000 UTC,GARBAGE COLLECTIONS,26920.0,TDS LANDFILL
2021-07-01,2021-07-01 12:12:00.000000 UTC,GARBAGE COLLECTIONS,19640.0,TDS LANDFILL
2021-07-01,2021-07-01 04:34:00.000000 UTC,GARBAGE COLLECTIONS,10920.0,TDS LANDFILL
2021-07-01,2021-07-01 02:17:00.000000 UTC,GARBAGE COLLECTIONS,8020.0,TDS LANDFILL
2021-07-01,2021-07-01 04:39:00.000000 UTC,GARBAGE COLLECTIONS,25320.0,TDS LANDFILL
2021-07-01,2021-07-01 11:37:00.000000 UTC,GARBAGE COLLECTIONS,8420.0,TDS LANDFILL
2021-07-01,2021-07-01 04:33:00.000000 UTC,GARBAGE COLLECTIONS,25620.0,TDS LANDFILL
2021-07-01,2021-07-01 03:48:00.000000 UTC,GARBAGE COLLECTIONS,30620.0,TDS LANDFILL
2021-07-01,2021-07-01 04:40:00.000000 UTC,GARBAGE COLLECTIONS,29660.0,TDS LANDFILL
2021-07-01,2021-07-01 12:34:00.000000 UTC,GARBAGE COLLECTIONS,5300.0,TDS LANDFILL
2021-07-01,2021-07-01 04:00:00.000000 UTC,GARBAGE COLLECTIONS,17500.0,TDS LANDFILL
2021-07-01,2021-07-01 01:21:00.000000 UTC,MIXED LITTER,3260.0,TDS LANDFILL
2021-07-01,2021-07-01 12:50:00.000000 UTC,MIXED LITTER,3620.0,TDS LANDFILL
2021-07-01,2021-07-01 11:30:00.000000 UTC,BULK,2840.0,TDS LANDFILL
2021-07-01,2021-07-01 03:06:00.000000 UTC,BULK,1160.0,TDS LANDFILL
2021-07-01,2021-07-01 01:24:00.000000 UTC,DEAD ANIMAL,300.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 05:27:00.000000 UTC,ORGANICS,15800.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 04:07:00.000000 UTC,ORGANICS,10810.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 05:13:00.000000 UTC,ORGANICS,13580.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 04:24:00.000000 UTC,ORGANICS,9700.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 05:05:00.000000 UTC,ORGANICS,11360.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 05:01:00.000000 UTC,ORGANICS,14420.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 03:49:00.000000 UTC,ORGANICS,7000.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 03:48:00.000000 UTC,ORGANICS,10900.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 02:08:00.000000 UTC,ORGANICS,7120.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 03:57:00.000000 UTC,ORGANICS,6580.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 03:41:00.000000 UTC,ORGANICS,11400.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 04:29:00.000000 UTC,ORGANICS,3680.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 04:22:00.000000 UTC,ORGANICS,12260.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 04:28:00.000000 UTC,ORGANICS,21840.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 04:32:00.000000 UTC,ORGANICS,7840.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 03:39:00.000000 UTC,ORGANICS,12740.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 05:10:00.000000 UTC,ORGANICS,18120.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 04:06:00.000000 UTC,ORGANICS,8620.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 05:00:00.000000 UTC,ORGANICS,10600.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 04:54:00.000000 UTC,ORGANICS,13300.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 03:24:00.000000 UTC,ORGANICS,8740.0,ORGANICS BY GOSH
2021-07-01,2021-07-01 03:11:00.000000 UTC,ORGANICS,9960.0,ORGANICS BY GOSH
